cpf,hora,data,produto,preço,quantidade,filial,vendedor,operação,total
296.830.174-87,11:40,25/01/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
039.612.857-21,15:27,12/03/2023,BYD Tang,"300000,0",1,1,Antônio,parcelado,"300000,0"
768.524.930-83,13:08,27/04/2023,BYD Song Pro,"250000,0",1,1,Erick,parcelado,"250000,0"
754.098.261-67,11:13,28/02/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
842.037.169-69,10:10,10/11/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
541.279.803-97,09:45,10/05/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
320.549.168-89,15:01,03/01/2023,BYD Tang,"300000,0",1,2,Antônio,parcelado,"300000,0"
946.728.531-28,10:11,11/05/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
601.289.357-40,18:55,11/01/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
978.462.130-40,15:51,20/02/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
320.185.769-68,12:15,02/05/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
719.350.246-80,18:27,19/12/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
365.407.982-29,11:04,05/07/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
207.954.836-00,17:39,16/01/2023,BYD Song Pro,"250000,0",1,2,Antônio,avista,"250000,0"
541.978.603-66,15:16,11/03/2023,BYD Song Pro,"250000,0",1,1,Eduardo,avista,"250000,0"
982.631.745-46,11:18,10/11/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
731.586.924-73,22:19,14/01/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
741.830.952-04,21:02,28/01/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
134.508.976-75,21:48,03/01/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
935.614.278-55,15:07,27/05/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,avista,"180000,0"
761.832.540-53,10:47,10/04/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,parcelado,"200000,0"
193.562.780-59,15:01,04/03/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
145.780.639-84,16:19,10/09/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
921.087.463-31,11:44,07/01/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
859.276.431-91,17:52,11/02/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
739.824.650-10,21:14,17/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
789.534.061-10,17:45,11/02/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
089.647.325-29,18:21,14/07/2023,BYD Tang,"300000,0",1,2,Lucas,avista,"300000,0"
628.473.095-00,08:54,13/04/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
926.571.308-95,14:28,21/03/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
241.075.368-07,12:15,12/11/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
398.041.527-97,12:26,05/12/2023,BYD e5,"220000,0",1,2,Erick,avista,"220000,0"
802.359.416-89,15:55,25/01/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
109.364.785-00,09:43,02/02/2023,BYD Song Pro,"250000,0",1,1,Mateus,parcelado,"250000,0"
108.597.236-40,14:55,16/02/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,avista,"200000,0"
840.612.593-42,20:50,22/12/2023,BYD Song Pro,"250000,0",1,2,Erick,parcelado,"250000,0"
047.358.196-57,20:51,16/05/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
914.586.327-09,09:20,19/11/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
165.372.409-99,15:05,10/06/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
206.378.415-90,10:34,11/07/2023,BYD e5,"220000,0",1,2,Antônio,avista,"220000,0"
598.316.274-82,09:54,22/12/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
495.836.170-75,22:04,06/05/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
923.048.516-06,20:09,07/05/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
439.127.860-03,16:32,16/02/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
103.942.576-34,21:58,20/06/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
239.576.084-65,14:20,01/09/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
154.809.732-23,15:30,25/06/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
931.658.027-77,12:58,13/11/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
605.731.428-07,18:24,18/02/2023,BYD Tang,"300000,0",1,1,Mateus,parcelado,"300000,0"
425.691.307-61,13:26,16/12/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,avista,"180000,0"
592.671.840-67,22:06,22/11/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
298.516.740-01,14:35,10/06/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
087.415.936-93,21:14,19/08/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
593.467.201-07,14:06,10/01/2023,BYD Tang,"300000,0",1,2,Lucas,parcelado,"300000,0"
802.359.416-89,13:09,01/12/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
749.820.516-58,16:14,29/12/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
185.726.493-28,18:40,22/01/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
327.460.589-10,19:37,12/06/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
761.380.425-90,18:56,11/01/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
752.694.038-38,20:59,25/11/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
127.953.068-59,18:29,11/12/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
630.892.715-59,20:21,08/01/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,avista,"180000,0"
265.140.893-05,11:50,25/04/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,avista,"180000,0"
095.287.134-32,20:03,25/12/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
206.784.315-07,18:43,26/06/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
476.352.810-62,19:33,15/05/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
532.496.078-00,21:03,26/09/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
029.347.618-78,21:48,18/12/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
320.185.769-68,18:33,23/11/2023,BYD Tang,"300000,0",1,2,Vinicius,avista,"300000,0"
895.243.016-60,10:45,28/04/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
380.925.167-40,11:50,06/11/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
389.652.410-06,14:55,15/01/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
931.658.027-77,16:43,04/07/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
124.650.897-49,13:59,08/12/2023,BYD Song Pro,"250000,0",1,2,Gabriel,parcelado,"250000,0"
250.974.816-58,18:25,08/12/2023,BYD Tang,"300000,0",1,2,Vinicius,parcelado,"300000,0"
432.850.719-23,18:53,20/08/2023,BYD Tang,"300000,0",1,1,Erick,avista,"300000,0"
258.901.764-20,12:55,11/11/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,avista,"180000,0"
576.190.482-94,15:28,27/01/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
670.182.945-76,13:32,21/02/2023,BYD Tang,"300000,0",1,2,Lucas,avista,"300000,0"
274.601.983-31,22:08,14/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
419.608.253-05,14:28,18/05/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
029.347.618-78,16:22,30/03/2023,BYD Song Pro,"250000,0",1,2,Gabriel,avista,"250000,0"
403.257.986-56,10:32,28/11/2023,BYD Qin Pro,"200000,0",1,1,Lucas,avista,"200000,0"
312.796.480-31,08:11,04/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
914.536.078-20,08:28,13/01/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
548.276.013-80,17:48,22/03/2023,BYD Qin Pro,"200000,0",1,1,Mateus,avista,"200000,0"
623.405.819-15,17:01,15/12/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
518.934.726-55,16:15,04/07/2023,BYD e5,"220000,0",1,1,Vinicius,avista,"220000,0"
049.783.261-50,21:00,20/01/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
576.214.309-07,21:45,10/06/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
718.342.509-60,22:00,06/05/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
710.936.258-21,13:42,06/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
912.358.067-40,08:06,01/04/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
026.714.983-22,17:13,06/01/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
306.482.179-22,13:32,06/07/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,avista,"200000,0"
973.041.526-99,08:22,28/05/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
879.146.502-85,10:00,12/07/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
745.083.269-00,22:57,24/01/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
083.791.562-77,11:59,30/05/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
158.720.963-21,13:08,13/05/2023,BYD Yuan Pro,"180000,0",1,2,Erick,avista,"180000,0"
109.462.853-06,08:16,23/12/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
710.962.854-01,17:03,19/06/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
862.953.407-92,20:27,01/11/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
295.764.310-34,11:23,08/12/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
832.590.174-88,13:24,25/03/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
087.352.416-08,21:48,03/11/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
950.386.471-20,15:56,02/05/2023,BYD Qin Pro,"200000,0",1,2,Antônio,avista,"200000,0"
287.194.530-60,13:51,30/01/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
259.087.436-74,12:58,02/01/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
834.729.561-19,17:48,07/01/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
864.352.197-37,14:32,04/06/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
297.504.863-74,15:02,03/11/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
948.132.056-15,21:39,09/09/2023,BYD e5,"220000,0",1,2,Theodoro,avista,"220000,0"
917.540.823-60,08:07,16/01/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
105.286.739-12,20:53,16/12/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
170.286.543-62,14:24,07/08/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
196.857.023-30,12:17,07/06/2023,BYD Qin Pro,"200000,0",1,2,Mateus,avista,"200000,0"
345.821.796-73,21:38,13/07/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
874.259.301-88,16:42,16/12/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
517.634.280-44,22:19,02/01/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
348.027.651-26,16:25,09/11/2023,BYD Yuan Pro,"180000,0",1,2,Erick,avista,"180000,0"
475.082.391-05,22:09,22/03/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
627.315.948-37,21:40,30/11/2023,BYD Tang,"300000,0",1,1,Erick,parcelado,"300000,0"
324.569.807-00,13:17,21/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
870.415.239-50,09:38,21/11/2023,BYD e5,"220000,0",1,1,Theodoro,avista,"220000,0"
403.756.891-84,08:52,17/02/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
582.937.064-65,21:40,06/11/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
457.681.920-85,14:32,12/02/2023,BYD Tang,"300000,0",1,1,Antônio,parcelado,"300000,0"
174.986.352-91,21:57,23/01/2023,BYD Yuan Pro,"180000,0",1,2,Erick,avista,"180000,0"
630.521.498-06,13:09,21/05/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
091.328.675-30,09:05,09/08/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
361.498.527-09,15:08,12/12/2023,BYD Song Pro,"250000,0",1,1,Antônio,avista,"250000,0"
680.475.193-01,09:49,04/02/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
351.287.690-03,16:53,10/01/2023,BYD Tang,"300000,0",1,1,Lucas,avista,"300000,0"
126.394.805-70,10:41,01/12/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
602.157.348-07,20:01,08/12/2023,BYD Tang,"300000,0",1,1,Vinicius,parcelado,"300000,0"
603.921.854-15,08:12,21/03/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
430.219.865-60,22:18,13/02/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
452.390.768-47,09:59,29/08/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
471.852.093-23,08:57,30/05/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
147.920.638-50,13:49,23/06/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
027.839.541-41,12:40,30/11/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
208.167.593-59,16:39,01/11/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
918.630.452-60,09:29,07/02/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
219.654.370-52,19:56,23/11/2023,BYD Yuan Pro,"180000,0",1,2,Erick,avista,"180000,0"
654.192.380-98,20:27,03/04/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
596.847.321-55,20:04,16/11/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,avista,"200000,0"
105.498.732-79,09:30,09/05/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
371.290.485-14,08:49,12/03/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
439.578.610-39,14:47,13/07/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
235.486.179-64,19:38,02/05/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
058.391.462-42,22:40,19/03/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
293.865.014-06,11:44,14/02/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
134.568.279-46,12:46,01/01/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
045.179.382-04,13:52,10/02/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
729.016.853-40,13:42,29/01/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
621.945.307-70,16:55,26/07/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
349.051.287-14,10:17,27/11/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,parcelado,"200000,0"
104.392.758-14,19:25,25/01/2023,BYD Song Pro,"250000,0",1,1,Erick,parcelado,"250000,0"
604.915.382-51,19:33,24/02/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
914.825.076-76,16:15,23/05/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
026.814.593-89,12:56,07/12/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
754.928.603-56,15:11,05/04/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
762.501.894-67,12:39,12/01/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,avista,"200000,0"
280.519.374-14,20:28,14/06/2023,BYD Qin Pro,"200000,0",1,1,Lucas,avista,"200000,0"
075.932.684-38,09:51,15/09/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
672.945.318-46,19:18,13/09/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
857.249.136-82,11:55,01/01/2023,BYD Song Pro,"250000,0",1,1,Eduardo,parcelado,"250000,0"
463.517.980-00,12:12,14/01/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
769.281.053-21,11:42,22/05/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
587.931.406-57,12:14,06/01/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
451.780.326-08,17:44,16/11/2023,BYD Qin Pro,"200000,0",1,2,Lucas,parcelado,"200000,0"
485.107.293-79,21:31,20/07/2023,BYD e5,"220000,0",1,2,Vinicius,avista,"220000,0"
278.096.534-74,08:54,07/04/2023,BYD Song Pro,"250000,0",1,2,Theodoro,avista,"250000,0"
980.127.563-40,19:47,04/09/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
628.301.597-21,12:57,13/01/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
712.043.596-52,13:04,25/11/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
538.690.714-00,16:26,28/12/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
108.534.269-70,18:53,28/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
942.063.571-61,08:36,02/01/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
053.619.748-20,08:59,10/06/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
360.528.419-15,21:03,02/01/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
418.325.670-44,16:57,20/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
046.589.271-01,22:31,05/06/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
651.728.394-37,18:26,11/04/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
470.326.591-52,10:06,17/11/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
604.153.872-80,15:10,09/05/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,avista,"200000,0"
584.903.761-66,12:45,15/07/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
285.493.706-65,11:34,16/04/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
326.017.598-95,12:04,24/12/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
941.826.730-69,16:53,21/04/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
149.832.650-15,14:48,12/07/2023,BYD Tang,"300000,0",1,1,Mateus,avista,"300000,0"
850.362.479-65,13:00,13/06/2023,BYD e5,"220000,0",1,1,Gabriel,avista,"220000,0"
653.480.729-74,12:14,08/03/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
735.140.986-20,17:53,07/12/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
458.160.732-90,17:57,07/03/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
567.438.290-56,12:28,06/04/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
726.591.384-19,08:00,16/02/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
694.501.283-24,20:48,23/12/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
964.031.825-60,11:31,26/02/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
187.049.623-03,10:17,17/02/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
134.628.095-98,12:35,16/04/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
541.938.027-79,14:44,20/02/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
091.475.286-30,12:13,02/07/2023,BYD Song Pro,"250000,0",1,2,Gabriel,parcelado,"250000,0"
952.063.871-77,11:50,22/06/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
935.476.082-10,15:14,16/06/2023,BYD e5,"220000,0",1,1,Theodoro,avista,"220000,0"
510.627.349-80,12:53,02/11/2023,BYD Song Pro,"250000,0",1,1,Erick,parcelado,"250000,0"
612.349.857-64,08:35,18/02/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
614.380.592-05,09:46,26/12/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
240.613.957-34,16:01,10/11/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
172.083.469-50,17:02,16/01/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
685.017.923-30,16:51,13/02/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,avista,"180000,0"
015.942.867-01,15:30,02/11/2023,BYD Song Pro,"250000,0",1,1,Antônio,parcelado,"250000,0"
715.284.906-49,15:01,26/12/2023,BYD Song Pro,"250000,0",1,2,Erick,parcelado,"250000,0"
716.234.509-34,13:37,23/07/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
278.316.509-03,16:00,19/04/2023,BYD Song Pro,"250000,0",1,1,Erick,avista,"250000,0"
268.790.341-87,09:17,15/04/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
295.483.061-15,12:41,21/03/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
867.943.015-39,19:12,08/02/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
764.981.302-96,14:25,19/02/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
782.490.361-31,11:41,17/05/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
056.349.712-25,22:33,24/07/2023,BYD Tang,"300000,0",1,2,Vinicius,avista,"300000,0"
940.527.613-16,15:41,08/07/2023,BYD Song Pro,"250000,0",1,2,Vinicius,parcelado,"250000,0"
928.631.754-91,16:16,11/06/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
861.294.570-49,22:26,03/01/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
750.892.143-79,21:11,29/01/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
980.625.374-47,20:30,16/02/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
819.723.450-79,19:13,22/02/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
735.014.869-01,22:12,20/02/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
574.019.328-14,08:03,01/05/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
726.591.384-19,15:26,08/06/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,avista,"200000,0"
849.627.530-29,14:16,17/01/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
786.392.510-02,14:54,14/08/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
683.510.947-57,21:18,03/11/2023,BYD Tang,"300000,0",1,1,Theodoro,avista,"300000,0"
531.682.704-07,19:03,16/11/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
418.295.736-91,14:20,14/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
914.065.237-80,11:47,09/02/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
137.690.284-22,20:09,16/12/2023,BYD Tang,"300000,0",1,2,Eduardo,parcelado,"300000,0"
152.768.309-59,14:04,03/04/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
340.156.879-57,09:37,19/12/2023,BYD Tang,"300000,0",1,2,Vinicius,parcelado,"300000,0"
268.310.597-59,09:16,07/05/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
174.359.068-75,14:13,14/05/2023,BYD Qin Pro,"200000,0",1,2,Mateus,parcelado,"200000,0"
082.756.419-85,21:48,15/11/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
563.184.029-42,22:20,27/07/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
053.897.264-56,22:02,11/08/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
035.478.219-32,12:13,16/02/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,avista,"180000,0"
026.395.487-00,17:07,28/03/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
168.257.930-12,14:25,12/05/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,avista,"200000,0"
379.421.508-79,18:31,09/09/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
092.786.345-65,17:43,11/01/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,avista,"180000,0"
132.964.507-34,17:02,04/11/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
837.094.152-41,16:00,25/12/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
892.140.756-11,12:47,18/02/2023,BYD Song Pro,"250000,0",1,1,Gabriel,parcelado,"250000,0"
580.931.762-68,12:27,04/12/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
268.451.937-46,16:52,29/09/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
358.291.406-24,10:09,26/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
